1564771202	27.5	43.7	1001.8
1564771322	27.5	43.7	1001.8
1564771441	27.5	43.7	1001.8
1564771561	27.5	43.7	1001.8
1564771682	27.5	43.7	1002.0
1564771802	27.5	43.7	1001.9
1564771922	27.5	43.7	1001.9
1564772042	27.5	43.7	1002.0
1564772162	27.5	43.8	1002.1
1564772281	27.5	43.7	1002.1
1564772401	27.5	43.3	1002.1
1564772522	27.5	43.3	1002.1
1564772642	27.5	43.1	1002.1
1564772762	27.5	43.1	1002.2
1564772882	27.5	43.3	1002.1
1564773002	27.5	43.2	1002.2
1564773121	27.5	43.3	1002.1
1564773241	27.5	43.0	1002.2
1564773362	27.5	43.0	1002.4
1564773482	27.5	43.1	1002.4
1564773602	27.5	43.1	1002.4
1564773722	27.5	43.1	1002.3
1564773842	27.4	43.1	1002.4
1564773961	27.4	43.3	1002.5
1564774081	27.4	43.4	1002.7
1564774202	27.3	43.5	1002.7
1564774322	27.3	43.5	1002.6
1564774442	27.4	43.5	1002.6
1564774562	27.4	43.5	1002.7
1564774682	27.4	43.5	1002.6
1564774802	27.4	43.5	1002.6
1564774922	27.4	43.4	1002.5
1564775041	27.4	43.3	1002.4
1564775161	27.4	43.3	1002.4
1564775282	27.3	43.2	1002.3
1564775402	27.3	43.2	1002.4
1564775521	27.4	43.3	1002.4
1564775642	27.4	43.3	1002.5
1564775762	27.3	43.3	1002.4
1564775882	27.3	43.4	1002.5
1564776002	27.3	43.5	1002.4
1564776122	27.3	43.5	1002.4
1564776241	27.3	43.6	1002.4
1564776361	27.3	43.7	1002.4
1564776482	27.2	43.7	1002.5
1564776602	27.2	43.8	1002.4
1564776722	27.3	43.8	1002.4
1564776842	27.2	43.9	1002.3
1564776962	27.2	43.9	1002.2
1564777082	27.2	43.9	1002.2
1564777201	27.2	44.0	1002.3
1564777321	27.2	44.0	1002.3
1564777442	27.2	44.0	1002.2
1564777562	27.2	44.0	1002.2
1564777682	27.2	44.1	1002.1
1564777802	27.2	44.1	1002.2
1564777922	27.2	44.1	1002.2
1564778041	27.2	44.1	1002.2
1564778162	27.2	44.1	1002.2
1564778282	27.2	44.1	1002.1
1564778402	27.2	44.1	1002.3
1564778522	27.2	44.2	1002.2
1564778642	27.2	44.3	1002.2
1564778762	27.1	44.2	1002.2
1564778881	27.2	44.3	1002.3
1564779001	27.1	44.2	1002.3
1564779122	27.2	44.3	1002.1
1564779242	27.1	44.2	1002.3
1564779362	27.1	44.3	1002.2
1564779482	27.1	44.3	1002.2
1564779602	27.1	44.3	1002.4
1564779721	27.1	44.3	1002.2
1564779842	27.1	44.4	1002.3
1564779962	27.1	44.3	1002.4
1564780082	27.1	44.3	1002.3
1564780202	27.1	44.4	1002.3
1564780322	27.1	44.4	1002.3
1564780441	27.1	44.4	1002.3
1564780561	27.1	44.4	1002.4
1564780682	27.1	44.4	1002.3
1564780802	26.9	45.5	1002.3
1564780922	26.7	46.8	1002.3
1564781042	26.6	46.8	1002.3
1564781162	26.7	46.6	1002.4
1564781281	26.8	46.4	1002.3
1564781401	26.8	46.3	1002.3
1564781522	26.8	46.3	1002.3
1564781642	26.8	46.3	1002.3
1564781762	26.9	46.5	1002.4
1564781882	26.9	46.4	1002.4
1564782002	26.9	46.6	1002.4
1564782121	26.8	46.5	1002.3
1564782241	26.8	46.5	1002.3
1564782362	26.8	46.6	1002.4
1564782482	26.8	46.6	1002.4
1564782602	26.8	46.7	1002.3
1564782722	26.8	46.8	1002.3
1564782842	26.8	46.8	1002.2
1564782961	26.8	46.9	1002.2
1564783082	26.8	47.0	1002.3
1564783202	26.8	47.1	1002.3
1564783322	26.8	47.1	1002.3
1564783442	26.8	47.1	1002.2
1564783562	26.7	47.2	1002.3
1564783681	26.7	47.1	1002.3
1564783801	26.7	47.3	1002.2
1564783921	26.7	47.3	1002.2
1564784042	26.7	47.3	1002.2
1564784162	26.7	47.4	1002.2
1564784282	26.7	47.4	1002.2
1564784402	26.7	47.5	1002.2
1564784522	26.7	47.4	1002.1
1564784641	26.7	47.5	1002.2
1564784761	26.7	47.5	1002.2
1564784882	26.7	47.4	1002.2
1564785002	26.7	47.4	1002.1
1564785122	26.7	47.4	1002.2
1564785242	26.7	47.5	1002.1
1564785362	26.7	47.8	1002.1
1564785482	26.6	47.7	1002.2
1564785602	26.6	47.6	1002.1
1564785721	26.7	47.8	1002.0
1564785841	26.6	47.8	1002.1
1564785962	26.7	47.8	1002.1
1564786082	26.6	47.7	1002.1
1564786202	26.6	47.7	1002.0
1564786322	26.6	47.6	1002.0
1564786442	26.6	47.6	1002.0
1564786561	26.6	47.6	1001.9
1564786682	26.6	47.8	1002.0
1564786802	26.6	47.8	1002.0
1564786921	26.5	47.8	1002.0
1564787041	26.6	47.8	1002.0
1564787162	26.5	47.8	1002.1
1564787282	26.5	47.8	1002.1
1564787402	26.5	47.8	1001.9
1564787522	26.5	47.6	1002.0
1564787642	26.5	47.6	1002.0
1564787762	26.5	47.7	1002.0
1564787882	26.5	47.8	1001.9
1564788001	26.5	47.7	1001.9
1564788122	26.5	47.7	1002.0
1564788242	26.5	47.6	1002.1
1564788362	26.5	47.5	1002.1
1564788482	26.5	47.5	1002.0
1564788602	26.4	48.2	1002.1
1564788722	26.4	48.2	1002.2
1564788841	26.4	48.4	1002.1
1564788962	26.4	48.5	1002.1
1564789082	26.3	48.5	1002.1
1564789202	26.4	48.6	1002.0
1564789322	26.3	49.0	1002.1
1564789442	26.2	49.0	1002.0
1564789562	26.2	49.0	1001.9
1564789681	26.2	49.2	1001.9
1564789801	26.1	49.1	1001.9
1564789922	26.1	49.1	1001.9
1564790042	26.1	48.9	1001.8
1564790162	26.1	48.9	1001.9
1564790282	26.1	49.0	1001.8
1564790402	26.1	48.9	1001.8
1564790522	26.0	48.8	1001.8
1564790642	26.0	48.8	1001.9
1564790762	26.0	48.9	1001.8
1564790882	26.0	49.0	1001.8
1564791002	25.9	48.9	1001.8
1564791122	26.0	48.7	1001.7
1564791241	26.0	48.7	1001.7
1564791361	26.0	48.7	1001.7
1564791481	26.0	48.6	1001.8
1564791602	25.9	48.6	1001.6
1564791722	26.0	48.5	1001.6
1564791842	25.9	48.6	1001.6
1564791962	26.0	48.4	1001.6
1564792082	26.0	48.5	1001.7
1564792201	25.9	48.7	1001.6
1564792322	25.8	48.6	1001.7
1564792442	25.9	48.4	1001.7
1564792562	26.0	48.2	1001.6
1564792681	26.0	48.1	1001.7
1564792801	25.9	48.3	1001.7
1564792922	25.8	48.3	1001.7
1564793042	25.7	48.6	1001.8
1564793162	25.7	48.7	1001.6
1564793282	25.6	48.7	1001.6
1564793402	25.6	48.7	1001.6
1564793521	25.7	48.6	1001.5
1564793641	25.6	48.5	1001.6
1564793762	25.7	48.5	1001.6
1564793882	25.7	48.6	1001.5
1564794002	25.8	48.3	1001.5
1564794122	25.7	48.2	1001.5
1564794242	25.8	48.2	1001.5
1564794362	25.8	48.1	1001.5
1564794481	25.9	48.0	1001.4
1564794601	25.8	47.9	1001.4
1564794722	25.9	47.9	1001.4
1564794842	25.9	48.1	1001.4
1564794962	25.8	48.0	1001.5
1564795082	25.8	48.1	1001.4
1564795202	25.7	48.3	1001.3
1564795322	25.7	48.4	1001.2
1564795441	25.7	48.3	1001.3
1564795562	25.8	48.3	1001.2
1564795682	25.7	48.6	1001.2
1564795802	25.6	48.8	1001.2
1564795922	25.6	48.7	1001.2
1564796041	25.7	48.6	1001.2
1564796161	25.6	48.7	1001.1
1564796282	25.6	48.5	1001.1
1564796402	25.7	48.5	1001.0
1564796522	25.7	48.7	1001.1
1564796642	25.7	48.7	1001.1
1564796762	25.6	48.8	1001.0
1564796882	25.6	49.0	1001.1
1564797001	25.5	49.2	1001.0
1564797122	25.5	49.4	1001.1
1564797242	25.5	49.3	1001.0
1564797362	25.5	49.6	1001.0
1564797482	25.5	49.5	1001.0
1564797602	25.5	49.6	1001.0
1564797722	25.5	49.6	1000.9
1564797842	25.5	49.3	1000.9
1564797962	25.5	49.4	1000.8
1564798082	25.5	49.4	1000.8
1564798202	25.6	49.3	1000.8
1564798321	25.5	49.5	1000.9
1564798441	25.6	49.4	1000.9
1564798562	25.5	49.4	1000.9
1564798682	25.5	49.7	1000.8
1564798802	25.4	49.9	1000.8
1564798922	25.5	50.0	1000.8
1564799042	25.5	49.8	1000.8
1564799162	25.4	49.9	1000.6
1564799281	25.5	50.0	1000.7
1564799401	25.3	50.0	1000.7
1564799522	25.3	50.0	1000.7
1564799642	25.4	49.8	1000.7
1564799762	25.4	50.1	1000.7
1564799881	25.4	50.0	1000.7
1564800001	25.3	50.0	1000.7
1564800121	25.3	50.1	1000.7
1564800242	25.3	50.2	1000.6
1564800362	25.3	50.0	1000.7
1564800482	25.3	50.1	1000.7
1564800602	25.3	50.2	1000.7
1564800722	25.3	50.5	1000.6
1564800841	25.3	50.5	1000.7
1564800962	25.2	50.7	1000.7
1564801082	25.3	50.7	1000.6
1564801202	25.3	50.9	1000.6
1564801322	25.2	50.8	1000.5
1564801442	25.2	50.9	1000.5
1564801561	25.2	51.0	1000.5
1564801681	25.2	51.0	1000.5
1564801801	25.2	51.1	1000.6
1564801922	25.3	51.1	1000.6
1564802042	25.3	51.0	1000.5
1564802162	25.3	50.7	1000.5
1564802282	25.4	50.6	1000.5
1564802402	25.4	50.6	1000.5
1564802521	25.4	50.3	1000.5
1564802641	25.5	50.3	1000.5
1564802762	25.5	50.4	1000.6
1564802882	25.5	50.4	1000.5
1564803002	25.5	50.3	1000.6
1564803121	25.5	50.3	1000.5
1564803241	25.5	50.4	1000.5
1564803362	25.5	50.6	1000.6
1564803482	25.5	50.8	1000.5
1564803602	25.5	50.9	1000.6
1564803722	25.4	50.9	1000.6
1564803842	12.7	3302.4	1000.7
1564803961	25.4	51.1	1000.5
1564804081	25.4	51.3	1000.6
1564804202	25.4	51.5	1000.6
1564804322	25.3	51.5	1000.6
1564804442	25.3	51.5	1000.6
1564804562	25.3	51.7	1000.7
1564804682	25.3	51.8	1000.6
1564804801	25.3	51.8	1000.7
1564804922	25.3	51.8	1000.8
1564805042	25.3	51.9	1000.8
1564805162	25.3	51.9	1000.8
1564805281	25.3	51.9	1000.9
1564805401	25.3	52.0	1000.9
1564805522	25.3	52.1	1000.9
1564805642	25.3	52.1	1001.0
1564805762	25.3	52.2	1001.0
1564805882	25.3	52.2	1001.1
1564806002	25.3	52.3	1001.1
1564806122	25.3	52.4	1001.2
1564806241	25.3	52.4	1001.1
1564806361	25.3	52.5	1001.2
1564806482	25.2	52.5	1001.2
1564806602	25.2	52.8	1001.3
1564806722	25.1	52.7	1001.4
1564806842	25.2	52.8	1001.4
1564806962	25.1	53.0	1001.4
1564807082	25.1	53.2	1001.5
1564807202	25.1	53.0	1001.5
1564807322	25.2	53.0	1001.5
1564807441	25.2	53.0	1001.5
1564807561	25.2	53.0	1001.6
1564807682	25.1	53.0	1001.6
1564807802	25.2	53.1	1001.7
1564807922	25.2	52.9	1001.7
1564808042	25.2	52.9	1001.7
1564808162	25.2	53.0	1001.7
1564808281	25.3	53.1	1001.8
1564808402	25.3	53.2	1001.7
1564808521	25.2	53.2	1001.7
1564808642	25.2	53.2	1001.8
1564808762	25.2	53.1	1001.8
1564808882	25.2	53.1	1001.9
1564809002	25.2	53.1	1002.0
1564809122	25.3	53.3	1001.9
1564809242	25.2	53.2	1002.0
1564809361	25.2	53.2	1002.0
1564809481	25.2	53.2	1002.1
1564809602	25.2	53.2	1002.0
1564809722	25.2	53.2	1002.1
1564809842	25.2	53.2	1002.1
1564809962	25.2	53.2	1002.1
1564810082	25.0	54.2	1002.1
1564810202	24.3	55.9	1002.2
1564810322	24.3	55.9	1002.1
1564810442	24.2	56.6	1002.2
1564810561	24.2	57.1	1002.2
1564810681	24.2	56.9	1002.3
1564810802	24.1	57.2	1002.2
1564810922	24.0	57.3	1002.3
1564811042	23.9	57.5	1002.3
1564811162	23.9	57.9	1002.3
1564811282	23.9	58.1	1002.3
1564811401	23.8	58.0	1002.4
1564811521	23.8	58.1	1002.4
1564811642	23.8	58.1	1002.4
1564811762	23.8	58.2	1002.4
1564811882	23.9	58.0	1002.4
1564812002	23.8	58.2	1002.5
1564812122	23.7	58.2	1002.5
1564812241	23.7	58.2	1002.4
1564812361	23.6	58.2	1002.4
1564812482	23.5	58.4	1002.5
1564812602	23.3	58.8	1002.4
1564812722	23.4	58.7	1002.4
1564812842	23.3	58.8	1002.5
1564812962	23.4	58.7	1002.5
1564813082	23.6	58.2	1002.5
1564813201	23.7	57.8	1002.6
1564813321	23.8	57.5	1002.5
1564813442	23.9	57.2	1002.6
1564813562	23.9	57.0	1002.6
1564813682	23.9	56.8	1002.6
1564813802	24.2	56.4	1002.7
1564813922	24.2	56.4	1002.6
1564814042	24.2	56.2	1002.7
1564814162	24.2	56.1	1002.7
1564814282	24.3	56.0	1002.8
1564814402	24.2	55.9	1002.7
1564814522	24.3	55.9	1002.7
1564814641	24.2	55.8	1002.8
1564814762	24.2	55.7	1002.8
1564814882	24.2	55.7	1002.7
1564815002	24.2	55.7	1002.8
1564815122	24.1	55.8	1002.9
1564815242	24.2	55.9	1003.0
1564815361	24.2	55.6	1002.9
1564815481	24.1	55.7	1003.0
1564815602	24.1	55.6	1003.1
1564815722	24.1	55.6	1003.1
1564815842	24.1	55.6	1003.1
1564815962	24.0	55.3	1003.0
1564816082	24.1	55.4	1003.2
1564816202	24.0	55.4	1003.0
1564816321	24.1	55.4	1003.2
1564816441	24.2	55.1	1003.2
1564816562	24.3	55.1	1003.3
1564816682	24.3	55.1	1003.4
1564816802	24.3	55.1	1003.4
1564816922	24.3	55.1	1003.4
1564817042	24.2	55.1	1003.4
1564817161	24.2	55.2	1003.5
1564817281	24.2	55.2	1003.4
1564817402	24.2	55.0	1003.4
1564817521	24.2	55.0	1003.5
1564817642	24.2	55.0	1003.4
1564817762	24.2	55.0	1003.5
1564817882	24.1	54.9	1003.4
1564818002	24.1	54.8	1003.5
1564818122	24.2	54.7	1003.5
1564818241	24.2	54.7	1003.6
1564818361	24.3	54.5	1003.5
1564818482	24.4	54.1	1003.5
1564818602	24.4	54.1	1003.5
1564818722	24.3	54.1	1003.6
1564818842	24.2	54.1	1003.5
1564818962	24.2	54.1	1003.5
1564819081	24.2	54.0	1003.7
1564819202	24.3	53.9	1003.7
1564819321	24.3	53.9	1003.7
1564819442	24.4	53.5	1003.6
1564819562	24.4	53.5	1003.7
1564819682	24.4	53.6	1003.7
1564819802	24.3	53.8	1003.7
1564819922	24.3	53.9	1003.6
1564820042	24.2	53.9	1003.7
1564820161	24.3	53.8	1003.6
1564820281	24.3	53.8	1003.7
1564820401	24.3	53.9	1003.8
1564820522	24.4	53.6	1003.7
1564820642	24.4	53.4	1003.7
1564820762	24.5	53.3	1003.7
1564820882	24.5	53.4	1003.7
1564821002	24.6	53.0	1003.8
1564821122	24.6	53.0	1003.8
1564821241	24.7	52.9	1003.8
1564821362	24.6	53.0	1003.8
1564821482	24.5	52.7	1003.9
1564821602	24.5	52.4	1004.0
1564821722	24.4	52.0	1003.8
1564821842	24.4	51.9	1004.0
1564821962	24.4	51.8	1004.1
1564822081	24.4	51.7	1004.0
1564822202	24.5	51.6	1004.0
1564822322	24.6	51.7	1004.0
1564822442	24.6	51.7	1004.1
1564822562	24.7	51.4	1004.0
1564822682	24.8	51.2	1004.0
1564822801	24.9	50.7	1004.0
1564822922	24.9	50.7	1004.0
1564823042	25.0	50.4	1004.1
1564823161	25.0	50.2	1004.1
1564823281	24.9	50.2	1004.1
1564823401	24.9	50.1	1004.1
1564823522	25.0	49.9	1004.1
1564823642	24.9	49.8	1004.1
1564823762	24.8	50.1	1004.1
1564823882	25.0	49.9	1004.1
1564824002	25.2	49.7	1004.0
1564824122	25.2	49.4	1004.0
1564824241	25.3	49.1	1004.1
1564824361	25.4	48.7	1004.1
1564824482	25.5	48.3	1004.0
1564824602	25.6	48.0	1004.1
1564824722	25.6	48.0	1004.1
1564824841	25.6	47.9	1004.0
1564824962	25.7	47.9	1004.0
1564825082	25.9	47.9	1004.0
1564825202	25.9	47.8	1004.0
1564825322	26.0	47.6	1004.2
1564825442	25.7	48.1	1004.1
1564825562	25.8	48.3	1004.1
1564825681	25.7	48.3	1004.2
1564825802	25.7	48.2	1004.1
1564825922	25.8	48.2	1004.2
1564826042	26.0	47.8	1004.1
1564826162	26.3	47.2	1004.4
1564826282	26.1	47.0	1004.2
1564826401	25.5	48.0	1004.2
1564826522	25.5	48.0	1004.3
1564826641	25.5	48.1	1004.3
1564826761	25.4	48.3	1004.4
1564826882	25.3	48.4	1004.3
1564827002	25.3	48.5	1003.9
1564827122	25.4	48.6	1001.5
1564827242	26.6	47.2	1001.6
1564827362	28.5	42.6	1001.6
1564827482	29.7	40.0	1004.4
1564827601	28.7	40.1	1004.2
1564827721	27.6	42.6	1004.3
1564827842	27.9	41.4	1004.3
1564827962	27.1	43.3	1004.2
1564828082	26.6	44.4	1004.3
1564828202	26.0	46.0	1004.2
1564828321	26.0	46.0	1004.4
1564828442	26.0	46.4	1004.4
1564828562	25.7	46.8	1004.5
1564828682	25.6	47.0	1004.4
1564828802	25.5	47.2	1004.5
1564828922	25.5	47.3	1004.5
1564829042	25.5	47.3	1004.5
1564829161	25.5	47.4	1004.4
1564829282	25.5	47.4	1004.5
1564829402	25.6	47.4	1004.4
1564829522	25.6	47.4	1004.4
1564829642	25.6	47.4	1004.5
1564829762	25.6	47.5	1004.3
1564829881	25.6	47.4	1004.5
1564830001	25.5	47.5	1004.5
1564830122	25.5	47.5	1004.4
1564830242	25.5	47.6	1004.4
1564830361	25.6	48.0	1004.4
1564830481	25.7	47.8	1004.4
1564830601	25.7	47.7	1004.4
1564830722	25.7	47.5	1004.4
1564830842	25.8	47.5	1004.3
1564830962	25.9	47.0	1004.3
1564831082	25.9	46.5	1004.3
1564831202	26.0	46.0	1004.1
1564831322	26.1	45.1	1004.4
1564831441	26.2	44.8	1004.4
1564831562	26.2	44.9	1004.4
1564831682	26.1	45.1	1004.2
1564831802	26.3	44.8	1004.4
1564831922	26.2	44.7	1004.4
1564832042	26.2	44.7	1004.2
1564832162	26.3	44.3	1004.2
1564832282	26.5	44.1	1004.2
1564832402	26.5	43.9	1004.2
1564832522	26.6	44.0	1004.2
1564832641	26.6	43.8	1004.1
1564832761	26.6	44.1	1004.2
